TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
T002711,2025-05-12,Laptop,Electronics,East,Offline,1,65963,65963,Credit Card,C01141
T002712,2025-01-20,Monitor,Electronics,South,Online,5,25989,129945,Credit Card,C02290
T002713,2025-01-24,Smartwatch,Accessories,South,Online,3,17779,53337,Cash,C00843
T002714,2025-08-15,Router,Networking,East,Online,2,3542,7084,Cash,C01117
T002715,2025-06-03,Gaming Chair,Furniture,South,Online,2,8778,17556,UPI,C00221
T002716,2025-10-20,Speaker,Accessories,North,Online,5,4659,23295,Cash,C00713
T002717,2025-08-18,Laptop,Electronics,West,Online,3,56395,169185,Credit Card,C00227
T002718,2025-11-06,Headphones,Accessories,South,Online,2,2746,5492,UPI,C01606
T002719,2025-12-25,Smartphone,Electronics,South,Online,5,20974,104870,UPI,C00767
T002720,2025-07-21,Headphones,Accessories,East,Online,4,6150,24600,UPI,C00776
T002721,2025-02-07,Monitor,Electronics,West,Online,1,20132,20132,Cash,C01150
T002722,2025-09-17,Smartwatch,Accessories,North,Online,3,18804,56412,Credit Card,C02338
T002723,2025-07-07,Laptop,Electronics,North,Offline,2,92811,185622,UPI,C01496
T002724,2025-02-26,Mouse,Accessories,West,Online,1,2508,2508,Credit Card,C00752
T002725,2025-01-20,Laptop,Electronics,North,Offline,5,87442,437210,Credit Card,C00522
T002726,2025-09-30,Printer,Electronics,West,Offline,2,27729,55458,UPI,C01748
T002727,2025-04-29,Tablet,Electronics,East,Online,1,46764,46764,Cash,C00908
T002728,2025-03-12,Power Bank,Accessories,North,Online,4,2158,8632,Cash,C01695
T002729,2025-01-04,Tablet,Electronics,North,Online,3,45394,136182,UPI,C00262
T002730,2025-08-09,Webcam,Accessories,West,Offline,5,1990,9950,Cash,C02158
T002731,2025-01-14,Webcam,Accessories,North,Online,2,7432,14864,Credit Card,C01799
T002732,2025-01-03,Keyboard,Accessories,South,Online,4,2781,11124,Credit Card,C00501
T002733,2025-08-04,Camera,Electronics,East,Offline,3,50931,152793,Credit Card,C02061
T002734,2025-08-17,Keyboard,Accessories,North,Offline,3,4071,12213,Net Banking,C00063
T002735,2025-12-02,Router,Networking,North,Online,4,6992,27968,UPI,C01377
T002736,2025-07-05,Speaker,Accessories,North,Offline,2,11864,23728,Cash,C02388
T002737,2025-02-24,Speaker,Accessories,West,Online,3,12866,38598,Credit Card,C01043
T002738,2025-09-11,Keyboard,Accessories,East,Offline,5,4764,23820,Credit Card,C00742
T002739,2025-01-24,Router,Networking,East,Online,1,7337,7337,UPI,C02136
T002740,2025-06-11,Laptop,Electronics,North,Offline,5,81863,409315,Net Banking,C00581
T002741,2025-06-07,Smartwatch,Accessories,North,Online,3,17906,53718,Credit Card,C01174
T002742,2025-03-23,Power Bank,Accessories,West,Online,1,4629,4629,Net Banking,C01852
T002743,2025-06-08,Keyboard,Accessories,East,Online,4,2649,10596,Cash,C01814
T002744,2025-07-07,Monitor,Electronics,South,Offline,1,11380,11380,Credit Card,C02140
T002745,2025-03-01,Router,Networking,North,Online,1,7189,7189,Credit Card,C02193
T002746,2025-11-01,Laptop,Electronics,South,Online,1,91371,91371,UPI,C01887
T002747,2025-11-15,Smartwatch,Accessories,South,Online,3,9473,28419,Cash,C02223
T002748,2025-07-30,Tablet,Electronics,East,Online,2,11676,23352,UPI,C01982
T002749,2025-06-01,Smartphone,Electronics,South,Offline,3,55558,166674,Credit Card,C00703
T002750,2025-04-19,Speaker,Accessories,North,Offline,2,6782,13564,UPI,C02183
T002751,2025-03-17,Monitor,Electronics,North,Offline,4,34222,136888,Credit Card,C00541
T002752,2025-01-30,Mouse,Accessories,West,Offline,4,1488,5952,Credit Card,C00237
T002753,2025-11-10,Camera,Electronics,East,Online,4,85129,340516,Credit Card,C01736
T002754,2025-04-27,Mouse,Accessories,East,Online,4,1639,6556,UPI,C01654
T002755,2025-12-22,Smartwatch,Accessories,South,Online,4,2602,10408,UPI,C01616
T002756,2025-07-11,Power Bank,Accessories,North,Offline,5,2737,13685,Credit Card,C01611
T002757,2025-01-19,Router,Networking,North,Offline,3,1525,4575,Cash,C01723
T002758,2025-06-22,Printer,Electronics,West,Online,2,12812,25624,UPI,C01065
T002759,2025-08-16,Smartwatch,Accessories,South,Online,4,3067,12268,Credit Card,C02294
T002760,2025-12-16,Smartphone,Electronics,North,Online,5,28401,142005,Net Banking,C00828
T002761,2025-07-02,Tablet,Electronics,East,Online,5,48020,240100,Net Banking,C00965
T002762,2025-04-23,Headphones,Accessories,West,Offline,5,6863,34315,UPI,C02026
T002763,2025-07-02,Webcam,Accessories,East,Online,3,1879,5637,UPI,C00624
T002764,2025-05-26,Smartwatch,Accessories,West,Offline,4,7196,28784,UPI,C02252
T002765,2025-11-15,Router,Networking,East,Offline,5,3756,18780,Credit Card,C01497
T002766,2025-04-26,Tablet,Electronics,South,Offline,5,31516,157580,Cash,C02106
T002767,2025-04-23,Power Bank,Accessories,North,Offline,4,4727,18908,Credit Card,C02096
T002768,2025-09-08,Gaming Chair,Furniture,East,Online,3,28504,85512,Net Banking,C01114
T002769,2025-09-08,Mouse,Accessories,South,Offline,5,945,4725,UPI,C01547
T002770,2025-10-30,Smartwatch,Accessories,East,Online,2,7259,14518,Credit Card,C01592
T002771,2025-11-09,Smartwatch,Accessories,South,Offline,1,13633,13633,Cash,C00791
T002772,2025-04-28,Keyboard,Accessories,West,Online,1,2969,2969,Cash,C00180
T002773,2025-10-28,Mouse,Accessories,South,Online,1,1552,1552,UPI,C01140
T002774,2025-06-10,Camera,Electronics,East,Online,3,88923,266769,Cash,C00028
T002775,2025-07-17,Camera,Electronics,North,Online,5,41826,209130,UPI,C01139
T002776,2025-09-17,Monitor,Electronics,West,Offline,1,29936,29936,Credit Card,C00220
T002777,2025-05-28,Printer,Electronics,West,Offline,1,20553,20553,UPI,C01779
T002778,2025-08-28,Speaker,Accessories,South,Online,4,11562,46248,Credit Card,C02442
T002779,2025-02-16,Headphones,Accessories,East,Online,5,5013,25065,Credit Card,C02039
T002780,2025-07-17,Smartwatch,Accessories,South,Offline,5,8959,44795,UPI,C01801
T002781,2025-02-16,Webcam,Accessories,West,Online,4,7790,31160,UPI,C01810
T002782,2025-03-19,Smartwatch,Accessories,North,Offline,5,11559,57795,Net Banking,C00706
T002783,2025-05-04,Monitor,Electronics,South,Online,2,34104,68208,UPI,C00594
T002784,2025-03-16,Printer,Electronics,East,Offline,3,6551,19653,Cash,C01704
T002785,2025-12-25,Mouse,Accessories,South,Offline,4,533,2132,Net Banking,C02114
T002786,2025-05-17,Webcam,Accessories,South,Online,1,8107,8107,UPI,C00272
T002787,2025-03-31,Smartwatch,Accessories,South,Online,5,13103,65515,Cash,C01073
T002788,2025-11-21,Tablet,Electronics,North,Offline,2,39858,79716,Cash,C01378
T002789,2025-03-02,Laptop,Electronics,East,Offline,2,89367,178734,Net Banking,C02042
T002790,2025-05-18,Speaker,Accessories,East,Offline,3,14872,44616,UPI,C00936
T002791,2025-02-19,Printer,Electronics,West,Online,2,11124,22248,UPI,C02360
T002792,2025-09-16,Smartwatch,Accessories,West,Online,5,3060,15300,Credit Card,C01378
T002793,2025-04-17,Printer,Electronics,South,Online,5,29768,148840,UPI,C01968
T002794,2025-04-23,Camera,Electronics,West,Online,2,38570,77140,Credit Card,C01061
T002795,2025-12-16,Webcam,Accessories,East,Offline,5,4165,20825,Credit Card,C00908
T002796,2025-09-11,Power Bank,Accessories,South,Online,5,3970,19850,UPI,C00719
T002797,2025-04-28,Router,Networking,West,Offline,1,4227,4227,UPI,C01759
T002798,2025-07-17,Gaming Chair,Furniture,North,Offline,4,27030,108120,Cash,C02402
T002799,2025-12-03,Headphones,Accessories,West,Offline,5,1595,7975,Cash,C01568
T002800,2025-12-31,Smartwatch,Accessories,North,Online,5,17583,87915,Credit Card,C00364
T002801,2025-02-20,Headphones,Accessories,West,Online,3,5106,15318,Credit Card,C01687
T002802,2025-09-02,Smartphone,Electronics,East,Offline,4,69969,279876,Cash,C00586
T002803,2025-02-04,Power Bank,Accessories,West,Online,4,4221,16884,Credit Card,C01301
T002804,2025-10-29,Laptop,Electronics,North,Offline,4,66303,265212,Cash,C00203
T002805,2025-03-10,Monitor,Electronics,North,Offline,2,10278,20556,UPI,C01932
T002806,2025-12-15,Headphones,Accessories,West,Online,1,2164,2164,Credit Card,C00615
T002807,2025-11-16,Smartwatch,Accessories,South,Online,1,19001,19001,Credit Card,C00175
T002808,2025-02-18,Keyboard,Accessories,North,Online,3,4844,14532,Net Banking,C01235
T002809,2025-03-15,Gaming Chair,Furniture,East,Offline,4,8450,33800,UPI,C01277
T002810,2025-07-11,Monitor,Electronics,West,Online,4,17990,71960,Credit Card,C01378
T002811,2025-09-18,Speaker,Accessories,North,Offline,5,14278,71390,Credit Card,C01890
T002812,2025-12-22,Monitor,Electronics,West,Offline,2,15372,30744,UPI,C01178
T002813,2025-03-11,Mouse,Accessories,West,Online,2,2292,4584,Cash,C01320
T002814,2025-03-31,Headphones,Accessories,South,Offline,3,6528,19584,UPI,C00952
T002815,2025-09-17,Keyboard,Accessories,West,Offline,1,3154,3154,Cash,C01565
T002816,2025-05-06,Headphones,Accessories,West,Offline,4,11414,45656,Net Banking,C02413
T002817,2025-08-19,Webcam,Accessories,West,Online,3,5308,15924,UPI,C00934
T002818,2025-10-22,Gaming Chair,Furniture,East,Online,2,17476,34952,Credit Card,C01700
T002819,2025-05-09,Mouse,Accessories,West,Online,2,2927,5854,Cash,C00266
T002820,2025-10-07,Power Bank,Accessories,East,Online,2,2557,5114,UPI,C02223
T002821,2025-11-09,Router,Networking,West,Online,4,1722,6888,Credit Card,C00508
T002822,2025-04-10,Power Bank,Accessories,South,Offline,4,1700,6800,Credit Card,C01652
T002823,2025-11-22,Webcam,Accessories,South,Online,4,3865,15460,Credit Card,C01388
T002824,2025-10-24,Router,Networking,North,Offline,5,5980,29900,Cash,C00251
T002825,2025-07-01,Router,Networking,West,Offline,1,3109,3109,UPI,C00486
T002826,2025-06-23,Speaker,Accessories,South,Online,2,14413,28826,Credit Card,C00197
T002827,2025-11-12,Gaming Chair,Furniture,South,Online,2,9223,18446,UPI,C01299
T002828,2025-12-30,Laptop,Electronics,West,Offline,5,51907,259535,UPI,C01390
T002829,2025-07-07,Smartwatch,Accessories,North,Online,2,16978,33956,Net Banking,C01688
T002830,2025-02-26,Webcam,Accessories,East,Online,2,7310,14620,UPI,C02303
T002831,2025-01-31,Gaming Chair,Furniture,South,Offline,4,20161,80644,Net Banking,C01110
T002832,2025-03-25,Camera,Electronics,South,Online,4,75600,302400,Net Banking,C02229
T002833,2025-06-01,Power Bank,Accessories,East,Offline,1,2068,2068,Cash,C02197
T002834,2025-02-05,Webcam,Accessories,South,Online,2,6437,12874,Cash,C01362
T002835,2025-08-01,Camera,Electronics,East,Online,3,37615,112845,Credit Card,C01073
T002836,2025-12-30,Webcam,Accessories,East,Online,2,2237,4474,Cash,C01945
T002837,2025-04-16,Headphones,Accessories,North,Offline,2,5436,10872,Credit Card,C01063
T002838,2025-12-08,Speaker,Accessories,East,Offline,1,4479,4479,UPI,C00555
T002839,2025-08-08,Mouse,Accessories,East,Online,3,2351,7053,Credit Card,C01230
T002840,2025-06-12,Router,Networking,East,Online,2,3281,6562,Credit Card,C00226
T002841,2025-08-08,Printer,Electronics,East,Online,3,22913,68739,Credit Card,C02486
T002842,2025-09-27,Smartwatch,Accessories,South,Online,4,14321,57284,Net Banking,C02080
T002843,2025-04-30,Headphones,Accessories,East,Online,4,8141,32564,Credit Card,C01457
T002844,2025-12-02,Webcam,Accessories,South,Online,3,5918,17754,Net Banking,C00002
T002845,2025-07-01,Printer,Electronics,West,Online,2,15396,30792,Credit Card,C01535
T002846,2025-04-16,Smartwatch,Accessories,West,Online,3,3986,11958,UPI,C00303
T002847,2025-08-05,Printer,Electronics,East,Offline,3,6346,19038,Cash,C00487
T002848,2025-07-24,Monitor,Electronics,North,Offline,4,13825,55300,Cash,C01559
T002849,2025-03-11,Headphones,Accessories,North,Offline,3,2215,6645,Net Banking,C00390
T002850,2025-02-13,Speaker,Accessories,South,Offline,5,12460,62300,Credit Card,C01321
T002851,2025-11-25,Speaker,Accessories,South,Online,5,9545,47725,Credit Card,C02037
T002852,2025-10-28,Mouse,Accessories,West,Online,4,2102,8408,UPI,C00990
T002853,2025-08-16,Smartwatch,Accessories,South,Offline,2,2244,4488,UPI,C01249
T002854,2025-07-03,Camera,Electronics,North,Offline,2,66887,133774,Net Banking,C00740
T002855,2025-04-17,Headphones,Accessories,West,Online,4,8058,32232,UPI,C00503
T002856,2025-03-25,Smartwatch,Accessories,East,Online,2,13243,26486,UPI,C01586
T002857,2025-12-04,Smartwatch,Accessories,South,Offline,1,2132,2132,Cash,C02379
T002858,2025-09-07,Speaker,Accessories,East,Offline,5,2870,14350,UPI,C00392
T002859,2025-12-29,Webcam,Accessories,South,Offline,1,2587,2587,UPI,C01736
T002860,2025-01-21,Printer,Electronics,North,Offline,1,15839,15839,Credit Card,C02499
T002861,2025-07-15,Power Bank,Accessories,South,Online,1,2691,2691,UPI,C00283
T002862,2025-06-27,Printer,Electronics,North,Online,4,19415,77660,Credit Card,C02413
T002863,2025-01-07,Keyboard,Accessories,North,Offline,1,4702,4702,Cash,C00189
T002864,2025-03-11,Gaming Chair,Furniture,East,Online,3,18452,55356,Credit Card,C00125
T002865,2025-05-07,Headphones,Accessories,South,Online,2,9310,18620,Cash,C01815
T002866,2025-06-09,Webcam,Accessories,East,Offline,4,4403,17612,UPI,C00940
T002867,2025-09-05,Smartphone,Electronics,North,Online,3,38206,114618,Credit Card,C00487
T002868,2025-07-22,Gaming Chair,Furniture,North,Online,3,8894,26682,Credit Card,C00936
T002869,2025-05-28,Tablet,Electronics,North,Online,5,11265,56325,Credit Card,C01823
T002870,2025-05-23,Smartphone,Electronics,North,Online,5,37807,189035,Credit Card,C01980
T002871,2025-07-18,Smartwatch,Accessories,West,Offline,3,18746,56238,Credit Card,C00408
T002872,2025-06-03,Keyboard,Accessories,North,Online,5,2473,12365,UPI,C01342
T002873,2025-05-22,Speaker,Accessories,South,Online,2,10005,20010,Cash,C00808
T002874,2025-11-09,Smartwatch,Accessories,North,Online,2,9334,18668,Cash,C00358
T002875,2025-06-14,Smartphone,Electronics,West,Online,5,43041,215205,UPI,C00273
T002876,2025-11-10,Power Bank,Accessories,South,Online,1,2589,2589,UPI,C01036
T002877,2025-01-21,Smartwatch,Accessories,West,Online,3,4393,13179,Credit Card,C01167
T002878,2025-03-23,Printer,Electronics,West,Offline,2,17802,35604,Net Banking,C01191
T002879,2025-03-10,Headphones,Accessories,South,Offline,5,9126,45630,Net Banking,C00269
T002880,2025-05-11,Power Bank,Accessories,West,Online,5,4494,22470,Credit Card,C02142
T002881,2025-03-28,Camera,Electronics,North,Online,2,79624,159248,UPI,C02154
T002882,2025-08-06,Smartphone,Electronics,East,Online,2,65141,130282,Credit Card,C01811
T002883,2025-11-01,Tablet,Electronics,East,Offline,1,24911,24911,Credit Card,C01737
T002884,2025-12-11,Tablet,Electronics,East,Online,5,30064,150320,Credit Card,C01337
T002885,2025-12-07,Printer,Electronics,South,Online,5,16655,83275,UPI,C01628
T002886,2025-06-10,Headphones,Accessories,South,Online,4,10096,40384,UPI,C00236
T002887,2025-06-27,Webcam,Accessories,South,Offline,1,7910,7910,Cash,C00060
T002888,2025-04-27,Laptop,Electronics,East,Offline,2,86165,172330,Cash,C00696
T002889,2025-07-15,Laptop,Electronics,East,Offline,2,70381,140762,Cash,C01433
T002890,2025-11-23,Webcam,Accessories,South,Online,3,2410,7230,Cash,C01384
T002891,2025-03-27,Mouse,Accessories,East,Online,2,2890,5780,Net Banking,C00948
T002892,2025-10-16,Mouse,Accessories,West,Online,5,2285,11425,UPI,C02135
T002893,2025-03-22,Smartphone,Electronics,West,Offline,2,41321,82642,Cash,C00748
T002894,2025-06-01,Printer,Electronics,East,Online,5,24507,122535,Cash,C01478
T002895,2025-03-02,Printer,Electronics,South,Online,5,24235,121175,Net Banking,C00377
T002896,2025-03-02,Smartwatch,Accessories,North,Online,1,16915,16915,UPI,C00387
T002897,2025-12-20,Webcam,Accessories,North,Offline,2,7956,15912,Credit Card,C01869
T002898,2025-01-28,Webcam,Accessories,East,Online,1,3115,3115,Cash,C00063
T002899,2025-02-12,Tablet,Electronics,North,Online,5,20582,102910,Credit Card,C00230
T002900,2025-06-18,Tablet,Electronics,South,Offline,2,37338,74676,Net Banking,C02423
T002901,2025-03-27,Power Bank,Accessories,West,Online,2,2005,4010,Cash,C02286
T002902,2025-06-26,Tablet,Electronics,West,Online,1,46794,46794,Credit Card,C02295
T002903,2025-01-17,Keyboard,Accessories,South,Online,1,3379,3379,Cash,C00386
T002904,2025-04-08,Headphones,Accessories,North,Offline,5,3446,17230,Cash,C01062
T002905,2025-07-17,Monitor,Electronics,East,Online,5,11312,56560,UPI,C00519
T002906,2025-04-08,Webcam,Accessories,West,Online,2,9514,19028,Credit Card,C02408
T002907,2025-03-06,Router,Networking,North,Offline,2,6519,13038,Credit Card,C01101
T002908,2025-11-26,Speaker,Accessories,North,Online,4,14079,56316,Credit Card,C01467
T002909,2025-12-07,Router,Networking,West,Offline,4,3601,14404,Credit Card,C01793
T002910,2025-01-05,Speaker,Accessories,West,Offline,3,4716,14148,Cash,C00037
T002911,2025-01-02,Speaker,Accessories,East,Online,5,6975,34875,UPI,C00409
T002912,2025-01-22,Smartwatch,Accessories,South,Online,3,13222,39666,Credit Card,C00844
T002913,2025-04-22,Laptop,Electronics,North,Offline,3,68908,206724,Credit Card,C01487
T002914,2025-02-26,Printer,Electronics,East,Offline,1,29882,29882,UPI,C00554
T002915,2025-03-07,Laptop,Electronics,West,Offline,1,63603,63603,Net Banking,C02097
T002916,2025-11-26,Keyboard,Accessories,South,Online,4,4007,16028,Cash,C01838
T002917,2025-04-08,Laptop,Electronics,South,Offline,3,63340,190020,Credit Card,C00246
T002918,2025-05-24,Tablet,Electronics,North,Online,4,28345,113380,UPI,C00002
T002919,2025-05-05,Webcam,Accessories,South,Online,5,7803,39015,Credit Card,C01015
T002920,2025-06-16,Camera,Electronics,West,Offline,2,49581,99162,Net Banking,C01924
T002921,2025-03-27,Smartwatch,Accessories,West,Offline,1,6625,6625,Net Banking,C02110
T002922,2025-03-17,Webcam,Accessories,West,Online,5,9792,48960,Cash,C00880
T002923,2025-12-10,Camera,Electronics,East,Offline,5,23448,117240,Credit Card,C01872
T002924,2025-10-21,Mouse,Accessories,West,Online,1,2790,2790,Credit Card,C00342
T002925,2025-02-28,Gaming Chair,Furniture,East,Online,1,14047,14047,Net Banking,C02115
T002926,2025-05-18,Camera,Electronics,West,Offline,3,46477,139431,UPI,C01402
T002927,2025-04-09,Monitor,Electronics,West,Online,4,29058,116232,Cash,C00726
T002928,2025-07-11,Power Bank,Accessories,South,Offline,5,2014,10070,Credit Card,C01972
T002929,2025-08-31,Printer,Electronics,North,Offline,3,29990,89970,UPI,C00057
T002930,2025-11-15,Keyboard,Accessories,West,Online,3,4326,12978,Net Banking,C01310
T002931,2025-02-18,Webcam,Accessories,South,Offline,5,9375,46875,UPI,C01480
T002932,2025-02-01,Speaker,Accessories,South,Online,5,7768,38840,Credit Card,C01747
T002933,2025-10-04,Printer,Electronics,North,Online,2,19919,39838,Cash,C00193
T002934,2025-01-20,Monitor,Electronics,South,Offline,4,23225,92900,Credit Card,C01936
T002935,2025-06-03,Printer,Electronics,South,Offline,5,29196,145980,Net Banking,C01146
T002936,2025-03-09,Camera,Electronics,North,Online,1,45078,45078,Cash,C01896
T002937,2025-08-02,Headphones,Accessories,East,Online,2,1172,2344,UPI,C02151
T002938,2025-05-23,Printer,Electronics,North,Online,4,23270,93080,Credit Card,C00667
T002939,2025-08-20,Webcam,Accessories,North,Online,1,7763,7763,Credit Card,C00586
T002940,2025-08-01,Mouse,Accessories,West,Offline,1,672,672,UPI,C00354
T002941,2025-03-20,Smartwatch,Accessories,West,Online,4,13621,54484,UPI,C02223
T002942,2025-08-02,Smartwatch,Accessories,East,Online,2,11601,23202,Credit Card,C02062
T002943,2025-04-26,Laptop,Electronics,North,Offline,1,57056,57056,Cash,C00898
T002944,2025-04-02,Smartphone,Electronics,North,Online,3,36337,109011,UPI,C00044
T002945,2025-09-27,Camera,Electronics,East,Online,4,34245,136980,UPI,C01605
T002946,2025-06-17,Tablet,Electronics,West,Offline,4,42676,170704,UPI,C02086
T002947,2025-02-27,Gaming Chair,Furniture,North,Online,5,23678,118390,Credit Card,C00524
T002948,2025-10-11,Gaming Chair,Furniture,East,Offline,2,8260,16520,Cash,C01129
